SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Actual_Churn,Churn_Probability,Churn_Risk
0,1.3273654847539706,-0.16614265632646738,0.6727665710375564,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,0,0.006724967,Low Risk
0,1.4495973685829016,0.776223913200918,1.7052555362385555,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0,0.02426287,Low Risk
0,1.5718292524118322,-1.5190287014680746,-0.4018557970805222,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.0022632612,Low Risk
1,-1.0357842692720256,0.38731072577691766,-0.7851815261329261,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.3157954,Low Risk
0,-1.1580161531009565,0.9540602852281315,-0.8475654336981098,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,1,0.8625802,High Risk
1,-0.5468567339563023,0.0532442699127125,-0.43997439406518896,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0.11463267,Low Risk
0,-0.09867315991688919,-1.3112759304082455,-0.6882526400503881,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.03445048,Low Risk
0,-0.05792919864057891,0.0532442699127125,-0.11625309154783693,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,0,0.04618671,Low Risk
0,-0.3431369275747509,0.4936801445595503,-0.15644526961847507,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0.3328104,Low Risk
0,1.5718292524118322,0.4238752134834474,1.4519698125244682,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,0,0.011163304,Low Risk
0,-0.6283446565089229,-1.3179240190821602,-0.8253295854570543,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,0.014002961,Low Risk
0,-0.7098325790615434,0.6482482062280629,-0.430113854220197,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1,0.5473606,Medium Risk
0,1.4495973685829016,-0.07140739272318523,0.9231845762284921,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,0,0.010570015,Low Risk
0,-0.18016108246950976,0.8410427777715843,0.1392606288650072,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,1,0.13952123,Low Risk
0,1.24587756220135,1.4975415343206444,2.08225022516677,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0.1872377,Low Risk
0,-0.8320644628904743,1.3928341377064908,-0.4541585710681639,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,0.6197841,Medium Risk
0,1.4088534073065913,-1.3345442407669466,-0.2924413057356455,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.002028477,Low Risk
0,-1.2802480369298874,-0.9722234080386045,-0.9916793191731258,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,0.94284415,High Risk
0,-1.2802480369298874,-0.18608692234821078,-0.9812452356235036,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0.7015577,High Risk
0,1.2866215234776603,1.6687298176739438,2.255725136444212,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,0,0.037831724,Low Risk
0,0.4717422979514547,-1.5057325241202457,-0.6387514064661334,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.006590221,Low Risk
0,-1.2802480369298874,-0.37555744955477505,-0.9837600041745753,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1,0.73293793,High Risk
1,0.10504664646466222,0.19119210989643878,0.05986894452020661,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.51897156,Medium Risk
0,1.6125732136881425,1.635489374304371,2.5632327996191275,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0,0.007288805,Low Risk
0,-0.01718523736426863,0.5169484549182508,0.13802530396272647,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.35033607,Low Risk
0,-0.5468567339563023,0.8360567112661487,-0.2651097422726813,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0,0.13283318,Low Risk
0,-1.0357842692720256,0.3440981493964733,-0.7757401143797794,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,0.5683912,Medium Risk
0,-0.3023929662984406,1.3529456056630036,0.17768805707524432,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0.49291542,Medium Risk
0,1.24587756220135,0.08149864677684908,0.8606903717970331,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,0,0.0020907987,Low Risk
1,0.5532302205040753,0.6715165165867639,0.7438859904117264,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,0.43432987,Medium Risk
0,-0.7098325790615434,-1.5007464576148097,-0.8879782055012982,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.067153886,Low Risk
0,-1.0357842692720256,-0.17611478933733907,-0.8238516074489681,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,1,0.18620959,Low Risk
1,-0.8728084241667845,1.0089070167879266,-0.5672128590001182,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,1,0.79952776,High Risk
0,1.4088534073065913,0.974004551249875,1.7733528214767884,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,0,0.2578674,Low Risk
0,0.5939741817803856,0.8543389551194135,0.8978383563584795,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0,0.0041926987,Low Risk
0,-0.3431369275747509,-0.5018711343591511,-0.46988690419898993,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.12421084,Low Risk
0,0.9199258719908678,-0.34065498401672384,0.30662509375080976,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1,0.0759361,Low Risk
0,-0.42462485012737144,0.8127884009074476,-0.1656440282658166,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0.29939264,Low Risk
0,1.6125732136881425,1.1501789011086103,2.206995980923882,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,0,0.0790515,Low Risk
0,0.5532302205040753,-1.1317775362125533,-0.3503030417835511,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,0.06475578,Low Risk
1,1.3273654847539706,1.377875938190183,2.072036735349698,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,1,0.274088,Low Risk
0,-0.6283446565089229,-1.3295581742615106,-0.7976891907685199,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.10304939,Low Risk
1,-0.6283446565089229,0.6831506717661141,-0.36170773775639403,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1,0.4668655,Medium Risk
0,-0.8728084241667845,-1.4758161250876303,-0.9052506947599753,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.0061931075,Low Risk
0,1.24587756220135,1.4759352461304225,2.1028977985334647,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.12024714,Low Risk
0,0.3902543753988342,1.1368827237607813,0.8890587258029831,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,0,0.09808964,Low Risk
0,-0.8728084241667845,-0.024870772005783543,-0.6835539935470698,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0.08672303,Low Risk
0,1.1236456783724194,1.0770499256955504,1.4684702237192195,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,0,0.012740317,Low Risk
0,-1.1580161531009565,-1.5007464576148097,-0.9775613202899159,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,0.096185856,Low Risk
0,1.4088534073065913,1.4609770466141145,2.149862204193392,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,1,0.059861954,Low Risk
0,-0.01718523736426863,1.4410327805923713,0.5071889153854103,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,1,0.07294318,Low Risk
0,1.2866215234776603,0.7313493146519946,1.3429523898981814,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0.03300358,Low Risk
0,1.24587756220135,0.19950222073883195,0.9553912611808147,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,0,0.035251096,Low Risk
0,-0.9950403079957154,-1.178314156929955,-0.91186850673648,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.38772154,Low Risk
0,1.5718292524118322,0.5900774303313108,1.5659285347598777,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0,0.0068092244,Low Risk
0,-0.9542963467194051,-1.477478147256109,-0.9230526089767728,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.013087484,Low Risk
0,0.8791819107145575,0.17789593254861,0.6319346711425229,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,1,0.121499084,Low Risk
0,1.1643896396487294,1.6388134186413281,2.13925164565773,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0.25433308,Low Risk
0,1.082901717096109,-1.477478147256109,-0.44837901527534985,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.014986621,Low Risk
0,0.8384379494382472,1.354607627831482,1.4995739400087913,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,0,0.16538537,Low Risk
0,-1.2802480369298874,0.1579516665268661,-0.9766789453597153,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.9204864,High Risk
0,-1.1172721918246462,-0.6896796393972369,-0.9181774874874143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.38035688,Low Risk
0,1.1643896396487294,0.7745618910324389,1.4309692891856933,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.0012415573,Low Risk
0,-0.8728084241667845,-0.7711187256526897,-0.7997407124812363,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,1,0.3411446,Low Risk
0,0.8791819107145575,0.8809313098150715,1.1831322306655945,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.011040772,Low Risk
0,1.4903413298592119,0.06986449159749883,1.0123485629252644,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,0,0.005015046,Low Risk
0,-0.6283446565089229,0.3939588144508323,-0.4278417387749305,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,0.29876313,Low Risk
0,-1.2802480369298874,-0.5334495555602452,-0.9858556446338018,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.6207949,Medium Risk
1,0.7162060656093164,1.4609770466141145,1.3891226581209288,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0,0.28317168,Low Risk
0,0.18653456901728277,-1.495760391109374,-0.6485457681913602,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.008823032,Low Risk
0,1.1643896396487294,-1.4974224132778524,-0.5113805852916741,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.0763104,Low Risk
0,0.3495104141225239,0.05656831424966958,0.19646058371526237,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,1,0.042647183,Low Risk
1,0.4717422979514547,0.8094643565704907,0.753305342791618,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,0,0.07453607,Low Risk
0,0.3495104141225239,-0.8126692798646555,-0.26711714523888774,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.3471749,Low Risk
0,1.368109446030281,0.9091856866792086,1.664864823808622,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,0,0.1145252,Low Risk
0,1.4903413298592119,0.4870320558856357,1.4202925525302659,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,0,0.024867829,Low Risk
1,0.7162060656093164,-1.3162619969136813,-0.4310403478969077,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,0.02819201,Low Risk
0,-0.6690886177852331,-1.5123806127941604,-0.8483816305085454,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.08146429,Low Risk
0,0.7162060656093164,1.301422918440166,1.3006204526218068,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0,0.26512858,Low Risk
0,-0.9135523854430948,0.09978089063011394,-0.7192019407271748,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,0,0.28874362,Low Risk
0,-1.2802480369298874,0.48370801154867815,-0.9723553082017324,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,0.9192111,High Risk
1,-1.1987601143772668,0.3407741050595158,-0.917846596888589,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.5120604,Medium Risk
0,1.2866215234776603,1.3496215613260465,1.9903949949328859,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,0,0.022627952,Low Risk
0,1.6125732136881425,0.6748405609237209,1.7083217891210025,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.0019980834,Low Risk
1,1.1236456783724194,1.703632283211995,2.0482567309807913,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0.018773342,Low Risk
0,-0.9950403079957154,0.8460288442770204,-0.6792303563890868,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0,0.78193074,High Risk
1,1.0014137945434884,1.33300133964126,1.601797075672533,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,0,0.3192367,Low Risk
0,-0.26164900502213034,0.27429321832037046,-0.14285669569338558,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0,0.15436724,Low Risk
0,1.1643896396487294,0.5352306987715161,1.1687936380498343,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,0,0.0056019793,Low Risk
0,-1.1172721918246462,0.35905634891278065,-0.8297855788545674,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.6638785,Medium Risk
1,-1.2802480369298874,0.20615030941274656,-0.9760392235353199,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.7382181,High Risk
0,-1.0357842692720256,-1.0071258735766557,-0.8841619339281805,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1,0.26026326,Low Risk
0,0.5532302205040753,-1.4874502802669807,-0.6094124400369628,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.009963188,Low Risk
0,1.4495973685829016,1.5108377116684737,2.204194440520496,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,0,0.034736056,Low Risk
0,1.0014137945434884,1.60058690876632,1.8449134283160589,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,1,0.10256703,Low Risk
0,0.8384379494382472,0.8643110881302852,1.1638082196942008,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0.15101217,Low Risk
0,0.5532302205040753,0.9756665734183539,0.9375893469640171,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,0,0.23931508,Low Risk
1,-0.9950403079957154,0.6781646052606785,-0.7004073547139016,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0.8637861,High Risk
0,0.3087664528462136,0.6731785387552424,0.47310718370641147,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,0,0.28340173,Low Risk
0,-0.26164900502213034,-0.8259654572124846,-0.5556978661610001,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,0,0.053835228,Low Risk
1,1.1236456783724194,0.9457501743857384,1.54029554303755,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.08511941,Low Risk
1,-0.8728084241667845,0.4421574573367123,-0.6258025543654393,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0,0.47592288,Medium Risk
1,-0.6690886177852331,1.0504575709998925,-0.3097579137408326,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,0.8284552,High Risk
1,0.06430268518835193,-0.2841462302884502,-0.22824852956355043,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0,0.4710562,Medium Risk
0,0.5939741817803856,-1.5007464576148097,-0.5780440112683308,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.010584032,Low Risk
0,-1.2802480369298874,0.16958582170621683,-0.9765245297469303,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.8426156,High Risk
1,1.24587756220135,1.286464718923858,1.851266527813503,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0,0.27250338,Low Risk
1,1.6125732136881425,1.4161024480651918,2.411287836638581,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,0,0.0084587345,Low Risk
0,0.3087664528462136,-1.4691680364137156,-0.6423691436799559,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,0.0022363693,Low Risk
0,-1.1580161531009565,0.3175057947008148,-0.8902944396930749,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.8422818,High Risk
0,-1.1172721918246462,0.6548962949019775,-0.8071747212681765,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,0.43676662,Medium Risk
0,1.5718292524118322,1.7052943053804734,2.6591469545319346,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0.026683256,Low Risk
0,-1.1987601143772668,0.18288199905404562,-0.9101258162493336,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.43309245,Medium Risk
0,-1.1987601143772668,0.3673664597551738,-0.8941548300127026,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.8558493,High Risk
0,-0.22090504374582004,-1.4791401694245876,-0.7448349324495028,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.0055941194,Low Risk
0,0.3495104141225239,-1.4675060142452372,-0.621081848488866,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.003664412,Low Risk
0,-1.076528230548336,0.3008855730160285,-0.8303150038126877,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.7066477,High Risk
0,-1.1987601143772668,0.8327326669291911,-0.8995152577136712,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,0,0.63712007,Medium Risk
0,1.1236456783724194,0.974004551249875,1.4085349065853423,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0.09762234,Low Risk
1,1.0014137945434884,0.8327326669291911,1.1656391476743673,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.24940704,Low Risk
0,-0.26164900502213034,1.1152764355705587,0.10235529740936648,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,0.7697613,High Risk
0,0.9199258719908678,-0.47361675749501453,0.24241025820545964,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.084731005,Low Risk
0,-1.2802480369298874,-1.4824642137615447,-0.9984515467624158,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,1,0.4705725,Medium Risk
0,0.6754621043330061,0.044934159070319335,0.403995167298448,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,0,0.012452486,Low Risk
0,-1.076528230548336,-0.2957803854678007,-0.8461756931830439,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.08288047,Low Risk
1,-1.2802480369298874,0.15961368869534465,-0.9766568859864604,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.94972914,High Risk
0,0.2680224915699033,0.5551749647932596,0.36353827674874967,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0,0.28268132,Low Risk
0,-1.2802480369298874,-1.504070501951767,-0.9987383186147307,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.3210715,Low Risk
0,1.5310852911355222,-0.2326235430656127,0.7747249942222381,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.006998915,Low Risk
0,-1.2802480369298874,-0.4935610235167579,-0.9853262196756816,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.47740638,Medium Risk
0,-0.791320501614164,-0.5334495555602452,-0.7279153931629059,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,1,0.39925215,Low Risk
0,1.3273654847539706,0.8526769329509349,1.6211872647636916,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0,0.0027816682,Low Risk
1,-0.46536881140368175,1.3147190957879948,-0.005051790969303963,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0,0.81178147,High Risk
0,0.7162060656093164,-0.8342755680548777,-0.15465846038481884,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,0,0.0142210815,Low Risk
0,-0.8320644628904743,-0.13788827946233057,-0.679428890748382,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,0,0.0708651,Low Risk
0,-0.26164900502213034,0.35573230457582355,-0.11700311023850749,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.029642154,Low Risk
1,-1.2395040756535771,-1.1434116913919037,-0.9726641394273026,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,0.89114374,High Risk
1,0.5532302205040753,0.14299346701055832,0.42885608095685035,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False,0,0.14990862,Low Risk
0,0.5532302205040753,1.4659631131195507,1.1342927782789902,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,0.30897516,Low Risk
0,1.1643896396487294,1.1418687902662172,1.644195191068673,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,0.16537857,Low Risk
0,-0.5876006952326126,0.7994922235596185,-0.30377982358872346,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,0,0.630784,Medium Risk
0,-0.5468567339563023,0.15961368869534465,-0.3921055541018054,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0,0.11044079,Low Risk
